8/p1p5/Pp6/3p4/3P2k1/5p2/P7/RN2K3 w - - 0 35|-1
8/p1p5/Pp6/3p4/3P2k1/5p2/P4K2/RN6 b - - 1 35|-1
8/p1p5/P7/1p1p4/3P2k1/5p2/P4K2/RN6 w - - 0 36|-1
8/p1p5/P7/1p1p4/3P2k1/5p2/P7/RN2K3 b - - 1 36|-1
8/p1p5/P7/3p4/1p1P2k1/5p2/P7/RN2K3 w - - 0 37|-1
8/p1p5/P7/3p4/1p1P2k1/5p2/P4K2/RN6 b - - 1 37|-1
8/p7/P1p5/3p4/1p1P2k1/5p2/P4K2/RN6 w - - 0 38|-1
8/p7/P1p5/3p4/1p1P2k1/5p2/P7/RN2K3 b - - 1 38|-1
8/p7/P1p5/3p4/1p1P4/5pk1/P7/RN2K3 w - - 2 39|-1
8/p7/P1p5/3p4/1p1P4/5pk1/P7/RN3K2 b - - 3 39|-1
8/p7/P1p5/3p4/1p1P4/6k1/P4p2/RN3K2 w - - 0 40|-1
8/p7/P1p5/3p4/1p1P4/6k1/P3Kp2/RN6 b - - 1 40|-1
8/p7/P7/2pp4/1p1P4/6k1/P3Kp2/RN6 w - - 0 41|-1
8/p7/P7/2pp4/1p1P4/4K1k1/P4p2/RN6 b - - 1 41|-1
8/p7/P7/2pp4/1p1P4/4K1k1/P7/RN3q2 w - - 0 42|-1
8/p7/P7/2pp4/1p1P4/6k1/P2K4/RN3q2 b - - 1 42|-1
8/p7/q7/2pp4/1p1P4/6k1/P2K4/RN6 w - - 0 43|-1
8/p7/q7/2pp4/1p1P4/6k1/P7/RN2K3 b - - 1 43|-1
8/p7/4q3/2pp4/1p1P4/6k1/P7/RN2K3 w - - 2 44|-1
8/p7/4q3/2pp4/1p1P4/6k1/P2K4/RN6 b - - 3 44|-1
8/p7/4q3/3p4/1p1p4/6k1/P2K4/RN6 w - - 0 45|-1
8/p7/4q3/3p4/1p1p4/3K2k1/P7/RN6 b - - 1 45|-1
8/p7/8/3p4/1p1p4/3Kq1k1/P7/RN6 w - - 2 46|-1
8/p7/8/3p4/1p1p4/4q1k1/P1K5/RN6 b - - 3 46|-1
8/p7/8/3p4/1p6/3pq1k1/P1K5/RN6 w - - 0 47|-1
8/p7/8/3p4/1p6/3pq1k1/PK6/RN6 b - - 1 47|-1
8/p7/8/3p4/1p6/4q1k1/PK1p4/RN6 w - - 0 48|-1
8/p7/8/3p4/1p6/4q1k1/P1Kp4/RN6 b - - 1 48|-1
8/p7/8/3p4/1p6/6k1/P1Kp4/RN2q3 w - - 2 49|-1
8/p7/8/3p4/1p6/3K2k1/P2p4/RN2q3 b - - 3 49|-1
8/p7/8/3p4/1p6/3K2k1/P7/RN1qq3 w - - 0 50|-1
8/p7/8/3p4/1p6/3K2k1/P2N4/R2qq3 b - - 1 50|-1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1|-1
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1|-1
rnbqkbnr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2|-1
rnbqkbnr/ppppp1pp/8/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR b KQkq - 0 2|-1
rnbqkbnr/ppp1p1pp/8/3p1p2/5P2/2P5/PP1PP1PP/RNBQKBNR w KQkq - 0 3|-1
rnbqkbnr/ppp1p1pp/8/3p1p2/3P1P2/2P5/PP2P1PP/RNBQKBNR b KQkq - 0 3|-1
rnbqkbnr/ppp3pp/4p3/3p1p2/3P1P2/2P5/PP2P1PP/RNBQKBNR w KQkq - 0 4|-1
rnbqkbnr/ppp3pp/4p3/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR b KQkq - 1 4|-1
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR w KQkq - 2 5|-1
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR b Kkq - 3 5|-1
rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR w Kkq - 0 6|-1
rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR b Kkq - 0 6|-1
r1bqkb1r/pp4pp/n1p1pn2/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR w Kkq - 1 7|-1
r1bqkb1r/pp4pp/n1p1pn2/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR b Kkq - 0 7|-1
r1bqk2r/pp4pp/n1pbpn2/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR w Kkq - 1 8|-1
r1bqk2r/pp4pp/n1pbpn2/3p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R b Kkq - 2 8|-1
r1bq1rk1/pp4pp/n1pbpn2/3p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R w K - 3 9|-1
r1bq1rk1/pp4pp/n1pbpn2/3p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R b K - 4 9|-1
r1bq1rk1/pp5p/n1pbpnp1/3p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R w K - 0 10|-1
r1bq1rk1/pp5p/n1pbpnp1/3p1p2/3P1PN1/1PP4P/P2NP1P1/1RBQKB1R b K - 1 10|-1
r1bq1rk1/pp5p/n1pbp1p1/3p1p1n/3P1PN1/1PP4P/P2NP1P1/1RBQKB1R w K - 2 11|-1
r1bq1rk1/pp5p/n1pbp1p1/3p1p1n/3P1PN1/1PP4P/P1QNP1P1/1RB1KB1R b K - 3 11|-1
r1bq1rk1/pp2b2p/n1p1p1p1/3p1p1n/3P1PN1/1PP4P/P1QNP1P1/1RB1KB1R w K - 4 12|-1
r1bq1rk1/pp2b2p/n1p1p1p1/3p1Q1n/3P1PN1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 12|-1
r1bq1rk1/pp2b2p/n1p1p3/3p1p1n/3P1PN1/1PP4P/P2NP1P1/1RB1KB1R w K - 0 13|-1
r1bq1rk1/pp2b2p/n1p1p3/3p1p1n/3P1PN1/1PP1P2P/P2N2P1/1RB1KB1R b K - 0 13|-1
r1bq1rk1/pp2b2p/n1p1p3/3p3n/3P1Pp1/1PP1P2P/P2N2P1/1RB1KB1R w K - 0 14|-1
r1bq1rk1/pp2b2p/n1p1p3/3p3n/3P1PP1/1PP1P3/P2N2P1/1RB1KB1R b K - 0 14|-1
r1bq1rk1/pp2b2p/n1p1p3/3p4/3P1PP1/1PP1P1n1/P2N2P1/1RB1KB1R w K - 1 15|-1
r1bq1rk1/pp2b2p/n1p1p3/3p4/3P1PP1/1PP1P1n1/PB1N2P1/1R2KB1R b K - 2 15|-1
r1bq1rk1/pp2b2p/n1p1p3/3p4/3P1PP1/1PP1P3/PB1N2P1/1R2KB1n w - - 0 16|-1
r1bq1rk1/pp2b2p/n1p1p3/3p4/3PNPP1/1PP1P3/PB4P1/1R2KB1n b - - 1 16|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P3/PB4P1/1R2KB1n w - - 0 17|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P3/PB4P1/3RKB1n b - - 1 17|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P1n1/PB4P1/3RKB2 w - - 2 18|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P1n1/PB4P1/1R2KB2 b - - 3 18|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P3/PB4P1/1R2Kn2 w - - 0 19|-1
r1bq1rk1/pp2b2p/n1p1p3/8/3PpPP1/1PP1P3/PB4P1/1R3K2 b - - 0 19|-1
r1bq1rk1/p3b2p/n1p1p3/1p6/3PpPP1/1PP1P3/PB4P1/1R3K2 w - - 0 20|-1
r1bq1rk1/p3b2p/n1p1p3/1p6/3PpPP1/1PP1P3/PB4P1/1R4K1 b - - 1 20|-1
r1b2rk1/p3b2p/n1p1p3/1p1q4/3PpPP1/1PP1P3/PB4P1/1R4K1 w - - 2 21|-1
r1b2rk1/p3b2p/n1p1p3/1p1q4/3PpPP1/1PP1P3/PB4P1/1R5K b - - 3 21|-1
r1b2rk1/p3b2p/n1p1p3/3q4/1p1PpPP1/1PP1P3/PB4P1/1R5K w - - 0 22|-1
r1b2rk1/p3b2p/n1p1p3/3q4/1P1PpPP1/1P2P3/PB4P1/1R5K b - - 0 22|-1
r1b2rk1/p3b2p/2p1p3/3q4/1n1PpPP1/1P2P3/PB4P1/1R5K w - - 0 23|-1
r1b2rk1/p3b2p/2p1p3/3q4/1n1PpPP1/1P2P3/PB4P1/1R4K1 b - - 1 23|-1
r1b2rk1/p3b2p/2p1p3/3q4/3PpPP1/1P2P3/nB4P1/1R4K1 w - - 0 24|-1
r1b2rk1/p3b2p/2p1p3/3q4/3PpPP1/1P2P3/nB4P1/1R5K b - - 1 24|-1
r1b2rk1/p3b2p/2p1p3/3q4/1n1PpPP1/1P2P3/1B4P1/1R5K w - - 2 25|-1
r1b2rk1/p3b2p/2p1p3/3q4/1n1PpPP1/1P2P3/1B4P1/1R4K1 b - - 3 25|-1
r4rk1/p3b2p/b1p1p3/3q4/1n1PpPP1/1P2P3/1B4P1/1R4K1 w - - 4 26|-1
r4rk1/p3b2p/b1p1p3/3q4/1n1PpPP1/1P2P3/1B4P1/1R5K b - - 5 26|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpPP1/1q2P3/1B4P1/1R5K w - - 0 27|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpPP1/1q2P3/1B4P1/1R4K1 b - - 1 27|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpPP1/4q3/1B4P1/1R4K1 w - - 0 28|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpPP1/4q3/1B4P1/1R5K b - - 1 28|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpqP1/8/1B4P1/1R5K w - - 0 29|-1
r4rk1/p3b2p/b1p1p3/8/1n1PpqP1/8/1B4P1/1R4K1 b - - 1 29|-1
r4rk1/p3b2p/b1p1p3/8/1n1Pp1P1/4q3/1B4P1/1R4K1 w - - 2 30|-1
r4rk1/p3b2p/b1p1p3/8/1n1Pp1P1/4q3/1B4P1/1R5K b - - 3 30|-1
r4rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1B4P1/1R5K w - - 4 31|-1
r4rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1B4PK/1R6 b - - 5 31|-1
1r3rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1B4PK/1R6 w - - 6 32|-1
1r3rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1B4PK/7R b - - 7 32|-1
5rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1r4PK/7R w - - 0 33|-1
5rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/1r4PK/1R6 b - - 1 33|-1
5rk1/p3b2p/b1p1p3/8/3Pp1P1/3nq3/6PK/1r6 w - - 0 34|-1
5rk1/p3b2p/b1p1p3/6P1/3Pp3/3nq3/6PK/1r6 b - - 0 34|-1
6k1/p3b2p/b1p1p3/6P1/3Pp3/3nq3/5rPK/1r6 w - - 1 35|-1
6k1/p3b2p/b1p1p1P1/8/3Pp3/3nq3/5rPK/1r6 b - - 0 35|-1
6k1/p3b2p/b1p1p1P1/8/3Pp3/3nq3/1r3rPK/8 w - - 1 36|-1
6k1/p3b2p/b1p1p1P1/8/3Pp3/3nq3/1r3rP1/7K b - - 2 36|-1
6k1/p3b2p/b1p1p1P1/8/3Pp3/3n3q/1r3rP1/7K w - - 3 37|-1
6k1/p3b2p/b1p1p1P1/8/3Pp3/3n3P/1r3r2/7K b - - 0 37|-1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1|0
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1|0
rnbqkbnr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2|0
rnbqkbnr/ppppp1pp/8/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR b KQkq - 0 2|0
rnbqkbnr/pppp2pp/4p3/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR w KQkq - 0 3|0
rnbqkbnr/pppp2pp/4p3/5p2/3P1P2/2P5/PP2P1PP/RNBQKBNR b KQkq - 0 3|0
rnbqkbnr/ppp3pp/4p3/3p1p2/3P1P2/2P5/PP2P1PP/RNBQKBNR w KQkq - 0 4|0
rnbqkbnr/ppp3pp/4p3/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR b KQkq - 1 4|0
rnbqk1nr/ppp1b1pp/4p3/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR w KQkq - 2 5|0
rnbqk1nr/ppp1b1pp/4p3/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR b Kkq - 3 5|0
r1bqk1nr/ppp1b1pp/2n1p3/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR w Kkq - 4 6|0
r1bqk1nr/ppp1b1pp/2n1p3/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR b Kkq - 0 6|0
r1bqk1nr/ppp1b2p/2n1p1p1/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR w Kkq - 0 7|0
r1bqk1nr/ppp1b2p/2n1p1p1/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR b Kkq - 0 7|0
r1bqk2r/ppp1b2p/2n1pnp1/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR w Kkq - 1 8|0
r1bqk2r/ppp1b2p/2n1pnp1/3p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R b Kkq - 2 8|0
r1bq1rk1/ppp1b2p/2n1pnp1/3p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R w K - 3 9|0
r1bq1rk1/ppp1b2p/2n1pnp1/3p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R b K - 4 9|0
r1bq1rk1/ppp1b2p/4pnp1/n2p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R w K - 5 10|0
r1bq1rk1/ppp1b2p/4pnp1/n2p1p2/3P1PN1/1PP4P/P2NP1P1/1RBQKB1R b K - 6 10|0
r1bq1rk1/ppp1b2p/4pnp1/n2p4/3P1Pp1/1PP4P/P2NP1P1/1RBQKB1R w K - 0 11|0
r1bq1rk1/ppp1b2p/4pnp1/n2p4/3P1Pp1/1PP4P/P1QNP1P1/1RB1KB1R b K - 1 11|0
r1bq1rk1/ppp1b2p/5np1/n2pp3/3P1Pp1/1PP4P/P1QNP1P1/1RB1KB1R w K - 0 12|0
r1bq1rk1/ppp1b2p/5nQ1/n2pp3/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 12|0
r1bq1rk1/ppp1b3/5np1/n2pp3/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 0 13|0
r1bq1rk1/ppp1b3/5np1/n2pP3/5Pp1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 13|0
r1bq1rk1/ppp1b3/6p1/n2pP2n/5Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 1 14|0
r1bq1rk1/ppp1b3/6p1/n2pP2n/5Pp1/1PP1P2P/P2N2P1/1RB1KB1R b K - 0 14|0
r1bq1rk1/ppp1b3/2n3p1/3pP2n/5Pp1/1PP1P2P/P2N2P1/1RB1KB1R w K - 1 15|0
r1bq1rk1/ppp1b3/2n3p1/3pP2n/5PP1/1PP1P3/P2N2P1/1RB1KB1R b K - 0 15|0
r2q1rk1/ppp1b3/2n3p1/3pP2n/5Pb1/1PP1P3/P2N2P1/1RB1KB1R w K - 0 16|0
r2q1rk1/ppp1b3/2n3p1/3pP2R/5Pb1/1PP1P3/P2N2P1/1RB1KB2 b - - 0 16|0
r2q1rk1/ppp1b3/2n3p1/3pP2b/5P2/1PP1P3/P2N2P1/1RB1KB2 w - - 0 17|0
r2q1rk1/ppp1b3/2n3p1/3pP2b/5P2/1PP1P3/PB1N2P1/1R2KB2 b - - 1 17|0
r2q1rk1/ppp1b3/2n5/3pP1pb/5P2/1PP1P3/PB1N2P1/1R2KB2 w - - 0 18|0
r2q1rk1/ppp1b3/2n5/3pP1pb/4NP2/1PP1P3/PB4P1/1R2KB2 b - - 1 18|0
r2q2k1/ppp1b3/2n5/3pPrpb/4NP2/1PP1P3/PB4P1/1R2KB2 w - - 2 19|0
r2q2k1/ppp1b3/2n5/3pPrNb/5P2/1PP1P3/PB4P1/1R2KB2 b - - 0 19|0
r2q2k1/ppp1b3/2n5/3pP1rb/5P2/1PP1P3/PB4P1/1R2KB2 w - - 0 20|0
r2q2k1/ppp1b3/2n5/3pP1Pb/8/1PP1P3/PB4P1/1R2KB2 b - - 0 20|0
r2q2k1/ppp1b3/8/3pn1Pb/8/1PP1P3/PB4P1/1R2KB2 w - - 0 21|0
r2q2k1/ppp1b3/6P1/3pn2b/8/1PP1P3/PB4P1/1R2KB2 b - - 0 21|0
r2q2k1/ppp1b3/6n1/3p3b/8/1PP1P3/PB4P1/1R2KB2 w - - 0 22|0
r2q2k1/ppp1b3/6n1/3p3b/8/1PP1P3/PB4P1/2R1KB2 b - - 1 22|0
r2q2k1/ppp1b3/8/3pn2b/8/1PP1P3/PB4P1/2R1KB2 w - - 2 23|0
r2q2k1/ppp1b3/8/3pn2b/8/1PP1P3/PB4P1/1R2KB2 b - - 3 23|0
r2q2k1/ppp1b3/8/4n2b/3p4/1PP1P3/PB4P1/1R2KB2 w - - 0 24|0
r2q2k1/ppp1b3/8/4n2b/3P4/1PP5/PB4P1/1R2KB2 b - - 0 24|0
r2q2k1/ppp1b3/8/7b/3P4/1PPn4/PB4P1/1R2KB2 w - - 1 25|0
r2q2k1/ppp1b3/8/7b/3P4/1PPn4/PB1K2P1/1R3B2 b - - 2 25|0
r2q2k1/ppp1b3/8/7b/3P4/1PP5/PB1K1nP1/1R3B2 w - - 3 26|0
r2q2k1/ppp1b3/8/7b/3P4/1PP1K3/PB3nP1/1R3B2 b - - 4 26|0
r2q2k1/ppp1b3/8/7b/3P2n1/1PP1K3/PB4P1/1R3B2 w - - 5 27|0
r2q2k1/ppp1b3/8/7b/3PK1n1/1PP5/PB4P1/1R3B2 b - - 6 27|0
r2q2k1/ppp1b3/5n2/7b/3PK3/1PP5/PB4P1/1R3B2 w - - 7 28|0
r2q2k1/ppp1b3/5n2/7b/3P4/1PP1K3/PB4P1/1R3B2 b - - 8 28|0
r2q2k1/pp2b3/5n2/2p4b/3P4/1PP1K3/PB4P1/1R3B2 w - - 0 29|0
r2q2k1/pp2b3/5n2/2P4b/8/1PP1K3/PB4P1/1R3B2 b - - 0 29|0
r2q2k1/pp6/5n2/2b4b/8/1PP1K3/PB4P1/1R3B2 w - - 0 30|0
r2q2k1/pp6/5n2/2b4b/5K2/1PP5/PB4P1/1R3B2 b - - 1 30|0
r2q2k1/pp6/8/2bn3b/5K2/1PP5/PB4P1/1R3B2 w - - 2 31|0
r2q2k1/pp6/8/2bn3b/4K3/1PP5/PB4P1/1R3B2 b - - 3 31|0
r2q2k1/pp3b2/8/2bn4/4K3/1PP5/PB4P1/1R3B2 w - - 4 32|0
r2q2k1/pp3b2/8/2bn4/4K3/1PP5/PB4P1/3R1B2 b - - 5 32|0
2rq2k1/pp3b2/8/2bn4/4K3/1PP5/PB4P1/3R1B2 w - - 6 33|0
2rq2k1/pp3b2/8/2bR4/4K3/1PP5/PB4P1/5B2 b - - 0 33|0
2rq2k1/pp6/8/2bb4/4K3/1PP5/PB4P1/5B2 w - - 0 34|0
2rq2k1/pp6/8/2bb4/5K2/1PP5/PB4P1/5B2 b - - 1 34|0
2r3k1/pp6/5q2/2bb4/5K2/1PP5/PB4P1/5B2 w - - 2 35|0
2r3k1/pp6/5q2/2bb4/8/1PP3K1/PB4P1/5B2 b - - 3 35|0
2r3k1/pp6/8/2bb4/8/1PP3K1/PB4P1/5q2 w - - 0 36|0
2r3k1/pp6/8/2bb4/8/1PP5/PB4PK/5q2 b - - 1 36|0
2r3k1/pp6/8/2bb4/8/1PP5/PB4PK/1q6 w - - 2 37|0
2r3k1/pp6/8/2bb4/8/1PP3K1/PB4P1/1q6 b - - 3 37|0
2r3k1/pp6/8/2bb4/8/1PP3K1/Pq4P1/8 w - - 0 38|0
2r3k1/pp6/8/2bb4/5K2/1PP5/Pq4P1/8 b - - 1 38|0
2r3k1/pp6/8/2bb4/5K2/1PP5/q5P1/8 w - - 0 39|0
2r3k1/pp6/8/2bb4/8/1PP3K1/q5P1/8 b - - 1 39|0
2r3k1/pp6/8/2bb4/8/1qP3K1/6P1/8 w - - 0 40|0
2r3k1/pp6/8/2bb4/5K2/1qP5/6P1/8 b - - 1 40|0
2r3k1/pp6/8/2bb4/5K2/2q5/6P1/8 w - - 0 41|0
2r3k1/pp6/8/2bb1K2/8/2q5/6P1/8 b - - 1 41|0
5rk1/pp6/8/2bb1K2/8/2q5/6P1/8 w - - 2 42|0
5rk1/pp6/8/2bb4/6K1/2q5/6P1/8 b - - 3 42|0
5rk1/pp6/4b3/2b5/6K1/2q5/6P1/8 w - - 4 43|0
5rk1/pp6/4b3/2b5/7K/2q5/6P1/8 b - - 5 43|0
5rk1/pp6/4b3/8/7K/2q5/5bP1/8 w - - 6 44|0
5rk1/pp6/4b3/8/7K/2q3P1/5b2/8 b - - 0 44|0
5rk1/pp6/4b3/8/7K/6q1/5b2/8 w - - 0 45|0
5rk1/pp6/4b3/7K/8/6q1/5b2/8 b - - 1 45|0
6k1/pp6/4b3/5r1K/8/6q1/5b2/8 w - - 2 46|0
6k1/pp6/4b2K/5r2/8/6q1/5b2/8 b - - 3 46|0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1|-1
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1|-1
rnbqkbnr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2|-1
rnbqkbnr/ppppp1pp/8/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR b KQkq - 0 2|-1
rnbqkbnr/ppppp2p/6p1/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR w KQkq - 0 3|-1
rnbqkbnr/ppppp2p/6p1/5p2/3P1P2/2P5/PP2P1PP/RNBQKBNR b KQkq - 0 3|-1
rnbqkbnr/ppp1p2p/6p1/3p1p2/3P1P2/2P5/PP2P1PP/RNBQKBNR w KQkq - 0 4|-1
rnbqkbnr/ppp1p2p/6p1/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR b KQkq - 1 4|-1
rnbqkbnr/pp2p2p/2p3p1/3p1p2/3P1P2/2P5/PP1NP1PP/R1BQKBNR w KQkq - 0 5|-1
rnbqkbnr/pp2p2p/2p3p1/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR b Kkq - 1 5|-1
rnbqkbnr/pp5p/2p1p1p1/3p1p2/3P1P2/2P5/PP1NP1PP/1RBQKBNR w Kkq - 0 6|-1
rnbqkbnr/pp5p/2p1p1p1/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR b Kkq - 0 6|-1
rnbqkb1r/pp5p/2p1pnp1/3p1p2/3P1P2/2P4P/PP1NP1P1/1RBQKBNR w Kkq - 1 7|-1
rnbqkb1r/pp5p/2p1pnp1/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR b Kkq - 0 7|-1
r1bqkb1r/pp1n3p/2p1pnp1/3p1p2/3P1P2/1PP4P/P2NP1P1/1RBQKBNR w Kkq - 1 8|-1
r1bqkb1r/pp1n3p/2p1pnp1/3p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R b Kkq - 2 8|-1
r1bqkb1r/p2n3p/2p1pnp1/1p1p1p2/3P1P2/1PP2N1P/P2NP1P1/1RBQKB1R w Kkq - 0 9|-1
r1bqkb1r/p2n3p/2p1pnp1/1p1p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R b Kkq - 1 9|-1
r2qkb1r/pb1n3p/2p1pnp1/1p1p1p2/3P1P2/1PP4P/P2NP1PN/1RBQKB1R w Kkq - 2 10|-1
r2qkb1r/pb1n3p/2p1pnp1/1p1p1p2/3P1PN1/1PP4P/P2NP1P1/1RBQKB1R b Kkq - 3 10|-1
r2qkb1r/pb1n3p/2p1pnp1/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RBQKB1R w Kkq - 0 11|-1
r2qkb1r/pb1n3p/2p1pnp1/1p1p4/3P1Pp1/1PP4P/P1QNP1P1/1RB1KB1R b Kkq - 1 11|-1
r2qk2r/pb1n3p/2pbpnp1/1p1p4/3P1Pp1/1PP4P/P1QNP1P1/1RB1KB1R w Kkq - 2 12|-1
r2qk2r/pb1n3p/2pbpnQ1/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R b Kkq - 0 12|-1
r2q1k1r/pb1n3p/2pbpnQ1/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 1 13|-1
r2q1k1r/pb1n3p/2pbpQ2/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 13|-1
r2qk2r/pb1n3p/2pbpQ2/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 1 14|-1
r2qk2Q/pb1n3p/2pbp3/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 14|-1
r2q3Q/pb1nk2p/2pbp3/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 1 15|-1
r2Q4/pb1nk2p/2pbp3/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R b K - 0 15|-1
3r4/pb1nk2p/2pbp3/1p1p4/3P1Pp1/1PP4P/P2NP1P1/1RB1KB1R w K - 0 16|-1
3r4/pb1nk2p/2pbp3/1p1p4/3P1Pp1/1PP1P2P/P2N2P1/1RB1KB1R b K - 0 16|-1
3r4/pb1nk2p/2pbp3/1p1p4/3P1P2/1PP1P2p/P2N2P1/1RB1KB1R w K - 0 17|-1
3r4/pb1nk2p/2pbp3/1p1p4/3P1P2/1PP1P2P/P2N4/1RB1KB1R b K - 0 17|-1
3r4/pb1nk2p/2pb4/1p1pp3/3P1P2/1PP1P2P/P2N4/1RB1KB1R w K - 0 18|-1
3r4/pb1nk2p/2pb4/1p1pP3/5P2/1PP1P2P/P2N4/1RB1KB1R b K - 0 18|-1
3r4/pb1nk2p/2p5/1pbpP3/5P2/1PP1P2P/P2N4/1RB1KB1R w K - 1 19|-1
3r4/pb1nk2p/2p5/1pbpP3/5P2/1PP1P2P/PB1N4/1R2KB1R b K - 2 19|-1
3r4/pb1nk2p/2p5/1p1pP3/5P2/1PP1b2P/PB1N4/1R2KB1R w K - 0 20|-1
3r4/pb1nk2p/2p5/1p1pP3/4NP2/1PP1b2P/PB6/1R2KB1R b K - 1 20|-1
3r4/pb1nk2p/2p5/1p2P3/4pP2/1PP1b2P/PB6/1R2KB1R w K - 0 21|-1
3r4/pb1nk2p/2p1P3/1p6/4pP2/1PP1b2P/PB6/1R2KB1R b K - 0 21|-1
3r4/pb1n3p/2p1k3/1p6/4pP2/1PP1b2P/PB6/1R2KB1R w K - 0 22|-1
3r4/pb1n3p/2p1k3/1p6/4pP2/1PP1b2P/PB6/2R1KB1R b K - 1 22|-1
